Utbildningsområde;SUN5 inriktning;SUN5 inriktning namn;Utbildningsnamn;Beslut;Diarienummer;Flera kommuner;Antal kommuner;Län;Kommun;YH-poäng;Studieform;Studietakt %;Typ av examen;SeQF nivå;Smalt yrkesområde;Utbildningsanordnare administrativ enhet;Huvudmannatyp;Sökta utbildningsomgångar;Beviljade utbildningsomgångar;Sökta platser per utbildningsomgång;Sökta platser totalt;Beviljade platser utbildningsomgång 1;Beviljade platser utbildningsomgång 2;Beviljade platser utbildningsomgång 3;Beviljade platser utbildningsomgång 4;Beviljade platser utbildningsomgång 5;Beviljade platser totalt
Kultur, media och design;213df;Utbildningar till speldesigner;Futuregames Narrative Designer / Game Writer;Avslag;MYH 2024/3890;Nej;1;Skåne;Malmö;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Futuregames Malmö;Privat;2;0;30;60;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;Futuregames Technical Artist;Avslag;MYH 2024/3416;Nej;1;Stockholm;Stockholm;550;Bunden;100;Yrkeshögskoleexamen;5;Nej;Futuregames Stockholm;Privat;3;0;30;90;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;Futuregames XR Game Designer;Avslag;MYH 2024/3015;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Futuregames Stockholm;Privat;2;0;30;60;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;Futuregames XR Producer;Avslag;MYH 2024/3033;Ja;2;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Futuregames Stockholm;Privat;3;0;30;90;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;GAME DESIGNER / PRODUCER;Avslag;MYH 2024/4191;Nej;1;Stockholm;Stockholm;550;Bunden;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;0;20;60;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;GAME DEVELOPER;Avslag;MYH 2024/4195;Nej;1;Stockholm;Stockholm;550;Bunden;100;Yrkeshögskoleexamen;5;Nej;Medieinstitutet i Sverige AB;Privat;3;0;28;84;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;Game Producer;Avslag;MYH 2024/4009;Nej;1;Västra Götaland;Göteborg;215;Distans;100;Yrkeshögskoleexamen;5;Nej;Göteborgs Stad, Yrgo;Kommun;3;0;20;60;0;0;0;0;0;0
Kultur, media och design;213df;Utbildningar till speldesigner;Leveldesigner;Beviljad;MYH 2024/3848;Nej;1;Skåne;Malmö;550;Bunden;100;Yrkeshögskoleexamen;5;Nej;TGA Utbildning AB;Privat;4;3;16;64;16;16;16;0;0;48
Kultur, media och design;213df;Utbildningar till speldesigner;Leveldesigner;Beviljad;MYH 2024/3861;Nej;1;Stockholm;Stockholm;550;Bunden;100;Yrkeshögskoleexamen;5;Nej;TGA Utbildning AB;Privat;4;3;16;64;16;16;16;0;0;48
Kultur, media och design;213df;Utbildningar till speldesigner;Technical Artist;Beviljad;MYH 2024/3855;Nej;1;Skåne;Malmö;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;TGA Utbildning AB;Privat;4;3;16;64;16;16;16;0;0;48
Kultur, media och design;213dy;Övriga utbildningar grafisk design och foto;Motion Designer;Avslag;MYH 2024/3432;Nej;1;Blekinge;Karlshamn;545;Bunden;100;Yrkeshögskoleexamen;5;Nej;Hyper Island Program AB - Karlskrona;Privat;3;0;25;75;0;0;0;0;0;0
Kultur, media och design;213dy;Övriga utbildningar grafisk design och foto;Retuschör - Bilddesigner;Beviljad;MYH 2024/3468;Nej;1;Stockholm;Stockholm;500;Bunden;100;KvalificeradYrkeshögskoleexamen;6;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;3;20;100;20;20;20;0;0;60
Kultur, media och design;213dy;Övriga utbildningar grafisk design och foto;SoMe communication designer.  Normkritisk inkluderande design för sociala medier.;Avslag;MYH 2024/3318;Nej;1;Stockholm;Stockholm;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;20;100;0;0;0;0;0;0
Kultur, media och design;214ay;Övriga utbildningar modedesign;Internationell designer inom textil/mode/funktion;Avslag;MYH 2024/4184;Nej;1;Västra Götaland;Borås;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Stiftelsen PROTEKO - Nordiska Textilakademin;Privat;5;0;20;100;0;0;0;0;0;0
Kultur, media och design;214by;Övriga utbildningar inredningsdesign;Projektledare inom möbel- och inredningsbranschen;Beviljad;MYH 2024/3971;Nej;1;Västra Götaland;Tibro;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Tibro Hantverksakademi;Privat;4;3;20;80;20;20;20;0;0;60
Kultur, media och design;214ca;Utbildningar inom förpackningsdesign;Förpackningsdesigner;Avslag;MYH 2024/3476;Nej;1;Värmland;Sunne;410;Bunden;100;Yrkeshögskoleexamen;5;Nej;Sunne kommun/Brobygrafiska;Kommun;5;0;30;150;0;0;0;0;0;0
Kultur, media och design;214ca;Utbildningar inom förpackningsdesign;Förpackningsutvecklare;Avslag;MYH 2024/3834;Nej;1;Stockholm;Solna;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Nackademin AB;Privat;3;0;35;105;0;0;0;0;0;0
Kultur, media och design;215zy;Övriga utbildningar konsthantverk;Förgyllare/Dekorationsmålare;Beviljad;MYH 2024/3708;Nej;1;Västra Götaland;Tibro;400;Bunden;100;Yrkeshögskoleexamen;5;Ja;Tibro Hantverksakademi;Privat;5;3;10;50;10;10;10;0;0;30
Lantbruk, djurvård, trädgård, skog och fiske;621ca;Utbildningar till driftchef, lantbruk;Driftledare hållbart lantbruk;Avslag;MYH 2024/2947;Ja;2;Flera kommuner;Flera kommuner;220;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Malmö;Privat;4;0;35;140;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621ca;Utbildningar till driftchef, lantbruk;Driftledare inom Lantbruk;Avslag;MYH 2024/4260;Ja;2;Flera kommuner;Flera kommuner;215;Distans;100;Yrkeshögskoleexamen;5;Nej;Hvilan Utbildning AB;Privat;2;0;20;40;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621ca;Utbildningar till driftchef, lantbruk;Utvecklingsledare gröna näringar;Beviljad;MYH 2024/4207;Ja;3;Flera kommuner;Flera kommuner;350;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Lunds Universitet;Privat;4;3;35;140;35;35;35;0;0;105
Lantbruk, djurvård, trädgård, skog och fiske;621fa;Utbildningar till beridare/unghästutbildare;Häst- och ryttarutbildare;Avslag;MYH 2024/3994;Nej;1;Stockholm;Norrtälje;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Drangelska Ridinstitutet AB;Privat;5;0;22;110;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fa;Utbildningar till beridare/unghästutbildare;Hästutbildare rid- och islandshäst;Avslag;MYH 2024/4149;Nej;1;Västra Götaland;Skara;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;5;0;16;80;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fb;Utbildningar till hästskötare;Stall- och tävlingsgroom;Avslag;MYH 2024/3320;Nej;1;Stockholm;Sigtuna;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;16;48;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fc;Utbildningar till ridlärare;Förberedande ridlärarutbildning för yrkesprov;Avslag;MYH 2024/4156;Nej;1;Västra Götaland;Skara;200;Bunden;100;Yrkeshögskoleexamen;5;Nej;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;5;0;16;80;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fc;Utbildningar till ridlärare;Ridlärare;Beviljad;MYH 2024/3706;Nej;1;Blekinge;Olofström;220;Bunden;100;Yrkeshögskoleexamen;5;Nej;Olofströms kommun, Yrkeshögskolan Syd;Kommun;3;3;12;36;12;12;12;0;0;36
Lantbruk, djurvård, trädgård, skog och fiske;621fc;Utbildningar till ridlärare;Ridlärare;Avslag;MYH 2024/3387;Nej;1;Stockholm;Sigtuna;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;16;48;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fd;Utbildningar till kusk inom brukshästkörning;Kuskutbildningen i Brukshästkörning;Beviljad;MYH 2024/3455;Nej;1;Jämtland;Krokom;200;Bunden;50;Yrkeshögskoleexamen;5;Ja;Wången AB;Privat;4;4;12;48;12;12;12;12;0;48
Lantbruk, djurvård, trädgård, skog och fiske;621ff;Utbildningar till hovslagare;Hovslagare;Avslag;MYH 2024/3349;Nej;1;Västerbotten;Skellefteå;600;Bunden;100;Yrkeshögskoleexamen;5;Nej;Skellefteå kommun Vuxenutbildningen;Kommun;3;0;6;18;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621ff;Utbildningar till hovslagare;Hovslagarutildningen Västernorrland;Avslag;MYH 2024/3409;Nej;1;Västernorrland;Kramfors;600;Bunden;100;Yrkeshögskoleexamen;5;Ja;Hovslagarutbildningen Västernorrland;Privat;5;0;10;50;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621ff;Utbildningar till hovslagare;Tilläggsutbildningen för yrkesverksamma hovslagare;Avslag;MYH 2024/3611;Ja;3;Flera kommuner;Flera kommuner;200;Distans;75;Yrkeshögskoleexamen;5;Nej;Flyinge AB;Privat;1;0;35;35;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;621fv;Företagsledarutbildningar inom hästbranschen;Verksamhetsledare inom hästrelaterade näringar;Beviljad;MYH 2024/4145;Nej;1;Västra Götaland;Skara;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;5;3;16;80;16;16;16;0;0;48
Lantbruk, djurvård, trädgård, skog och fiske;621fv;Företagsledarutbildningar inom hästbranschen;Verksamhetsledare och entreprenör inom häst, sport och näringsliv;Avslag;MYH 2024/3471;Nej;1;Skåne;Svedala;600;Bunden;100;Yrkeshögskoleexamen;5;Nej;Sveriges Ridgymnasium AB;Privat;3;0;12;36;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622ca;Utbildningar till trädgårdsanläggare;Trädgårdsanläggare - Hållbar park och utemiljö;Avslag;MYH 2024/4155;Nej;1;Skåne;Staffanstorp;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Hvilan Utbildning AB;Privat;5;0;24;120;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622ca;Utbildningar till trädgårdsanläggare;Trädgårdsmästare med kulturhistorisk kompetens;Avslag;MYH 2024/3798;Nej;1;Kalmar;Mörbylånga;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Stiftelsen Capellagården;Privat;3;0;18;54;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cb;Utbildningar till trädgårdsodlare;Cirkulär odlingsutvecklare;Beviljad;MYH 2024/3704;Nej;1;Uppsala;Enköping;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Enköpings kommun, Yrkeshögskolan i Enköping;Kommun;3;3;30;90;30;30;30;0;0;90
Lantbruk, djurvård, trädgård, skog och fiske;622cb;Utbildningar till trädgårdsodlare;Odlare  -  företagande och innovation;Beviljad;MYH 2024/3820;Nej;1;Södermanland;Nyköping;380;Distans;100;Yrkeshögskoleexamen;5;Nej;Campus Nyköping;Kommun;3;3;24;72;24;24;24;0;0;72
Lantbruk, djurvård, trädgård, skog och fiske;622cb;Utbildningar till trädgårdsodlare;Småskalig yrkesodlare;Avslag;MYH 2024/3492;Nej;1;Västra Götaland;Göteborg;200;Distans;50;Yrkeshögskoleexamen;5;Ja;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;3;0;16;48;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cb;Utbildningar till trädgårdsodlare;Stadsodlare;Beviljad;MYH 2024/3378;Nej;1;Västernorrland;Härnösand;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Härnösands kommun, Yrkeshögskolan;Kommun;3;3;20;60;20;20;20;0;0;60
Lantbruk, djurvård, trädgård, skog och fiske;622cb;Utbildningar till trädgårdsodlare;Yrkesodlare Agroforestry;Avslag;MYH 2024/3332;Nej;1;Västra Götaland;Göteborg;200;Distans;50;Yrkeshögskoleexamen;5;Ja;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;4;0;20;80;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cd;Utbildningar till greenkeeper;Arbetsledare Sportytor Golf Fotboll Park;Avslag;MYH 2024/3485;Nej;1;Västra Götaland;Göteborg;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS;Region;5;0;18;90;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cd;Utbildningar till greenkeeper;Greenkeeper;Avslag;MYH 2024/2978;Ja;2;Flera kommuner;Flera kommuner;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Karlskrona;Privat;4;0;35;140;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622ce;Utbildningar till arborist;Arborist;Beviljad;MYH 2024/3879;Nej;1;Stockholm;Norrtälje;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Roslagens Yrkesutbildning AB;Privat;5;3;24;120;24;24;24;0;0;72
Lantbruk, djurvård, trädgård, skog och fiske;622cf;Utbildningar till arbetsledare inom trädgårdsanläggning/förvaltning;Arbetsledare – Utemiljö;Beviljad;MYH 2024/3839;Ja;2;Flera kommuner;Flera kommuner;290;Distans;75;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;3;3;30;90;30;30;30;0;0;90
Lantbruk, djurvård, trädgård, skog och fiske;622cf;Utbildningar till arbetsledare inom trädgårdsanläggning/förvaltning;Ledare inom hållbar utemiljö;Avslag;MYH 2024/4252;Nej;1;Skåne;Båstad;150;Distans;75;Ingen;;Nej;Båstads kommun Akademi Båstad;Kommun;5;0;30;150;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cf;Utbildningar till arbetsledare inom trädgårdsanläggning/förvaltning;Trädgårdsmästare;Beviljad;MYH 2024/3599;Nej;1;Uppsala;Enköping;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Enköpings kommun, Yrkeshögskolan i Enköping;Kommun;5;3;30;150;30;30;30;0;0;90
Lantbruk, djurvård, trädgård, skog och fiske;622cf;Utbildningar till arbetsledare inom trädgårdsanläggning/förvaltning;Trädgårdsmästare - Hållbar parkförvaltning och ekosystemtjänster;Avslag;MYH 2024/4247;Ja;2;Flera kommuner;Flera kommuner;350;Distans;100;Yrkeshögskoleexamen;5;Nej;Hvilan Utbildning AB;Privat;3;0;35;105;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cf;Utbildningar till arbetsledare inom trädgårdsanläggning/förvaltning;Verksamhetsledare trädgård/utemiljö;Beviljad;MYH 2024/3685;Nej;1;Östergötland;Norrköping;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Östsvenska Yrkeshögskolan AB;Privat;3;3;15;45;15;15;15;0;0;45
Lantbruk, djurvård, trädgård, skog och fiske;622cg;Utbildningar till arbetsledare inom trädgårdsodling;Driftledare Växthus;Avslag;MYH 2024/3040;Ja;2;Flera kommuner;Flera kommuner;210;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Östersund;Privat;2;0;35;70;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;622cg;Utbildningar till arbetsledare inom trädgårdsodling;Produktionsledare trädgårdsodling;Beviljad;MYH 2024/4157;Nej;1;Skåne;Staffanstorp;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hvilan Utbildning AB;Privat;3;3;16;48;16;16;16;0;0;48
Lantbruk, djurvård, trädgård, skog och fiske;622cg;Utbildningar till arbetsledare inom trädgårdsodling;Trädgårdsmästare – odling, förädling och entreprenörskap;Avslag;MYH 2024/4243;Nej;1;Stockholm;Stockholm;390;Distans;100;Yrkeshögskoleexamen;5;Nej;Hvilan Utbildning AB;Privat;3;0;20;60;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;623ba;Utbildningar till skogsbrukstekniker;Skogsbrukstekniker - med specialkompetens mot - skoglig planering och rådgivning eller - gallringsförare;Avslag;MYH 2024/4214;Nej;1;Stockholm;Haninge;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Dille Gård AB;Privat;5;0;20;100;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;623xy;Övriga utbildningar skog;Skogsplanerare;Avslag;MYH 2024/3909;Nej;1;Östergötland;Linköping;200;Distans;100;Yrkeshögskoleexamen;5;Nej;Östergötlands läns landsting  - Vreta utbildingscentrum;Region;3;0;20;60;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;624za;Utbildningar inom fiske- och vattenbruk;Akvaponiingenjör;Beviljad;MYH 2024/3785;Ja;3;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Väddö folkhögskola;Privat;3;3;32;96;32;32;32;0;0;96
Lantbruk, djurvård, trädgård, skog och fiske;640xa;Utbildningar till djurvårdare, djurklinik;Djurvårdare nivå 2;Avslag;MYH 2024/3680;Nej;1;Södermanland;Katrineholm;300;Distans;100;Yrkeshögskoleexamen;5;Nej;Consensum YH S;Privat;2;0;30;60;0;0;0;0;0;0
Lantbruk, djurvård, trädgård, skog och fiske;640xa;Utbildningar till djurvårdare, djurklinik;Kvalificerad Djurvårdare nivå 2 med specialistkompetens Häst;Avslag;MYH 2024/3522;Nej;1;Stockholm;Sigtuna;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;JENSEN Education School AB;Privat;3;0;16;48;0;0;0;0;0;0
Pedagogik och undervisning;146xa;Utbildningar till trafiklärare;Trafiklärare;Beviljad;MYH 2024/3265;Nej;1;Halland;Kungsbacka;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Utbildarna i Helsingborg AB;Privat;5;3;24;120;24;24;24;0;0;72
Pedagogik och undervisning;146xa;Utbildningar till trafiklärare;Trafiklärare;Beviljad;MYH 2024/3278;Nej;1;Östergötland;Norrköping;300;Distans;100;Yrkeshögskoleexamen;5;Nej;YH Akademin AB;Privat;5;3;30;150;30;30;30;0;0;90
Pedagogik och undervisning;146xa;Utbildningar till trafiklärare;Trafiklärare;Beviljad;MYH 2024/3661;Nej;1;Stockholm;Botkyrka;300;Bunden;100;Yrkeshögskoleexamen;5;Nej;Xenter Yrkeshögskola;Kommun;4;3;20;80;20;20;20;0;0;60
Pedagogik och undervisning;149xy;Övriga utbildningar inom pedagogik och lärarutbildning;AI-Mentor / AI-Pedagog;Avslag;MYH 2024/4233;Ja;2;Flera kommuner;Flera kommuner;100;Distans;50;Ingen;;Nej;Yrkeshögskola Campus Mölndal;Kommun;3;0;35;105;0;0;0;0;0;0
Pedagogik och undervisning;149xy;Övriga utbildningar inom pedagogik och lärarutbildning;EdTech-specialist;Avslag;MYH 2024/3525;Ja;3;Flera kommuner;Flera kommuner;360;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Kursverksamheten vid Stockholms universitet;Privat;5;0;35;175;0;0;0;0;0;0
Pedagogik och undervisning;149xy;Övriga utbildningar inom pedagogik och lärarutbildning;Montessoripedagog;Avslag;MYH 2024/4059;Ja;2;Flera kommuner;Flera kommuner;200;Distans;50;Yrkeshögskoleexamen;5;Nej;Medborgarskolan Syd;Privat;3;0;20;60;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Kart- och mätingenjör;Avslag;MYH 2024/4076;Nej;1;Stockholm;Stockholm;410;Distans;100;Yrkeshögskoleexamen;5;Nej;John Ericsson Institutet;Privat;3;0;35;105;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningsingenjör;Beviljad;MYH 2024/3914;Nej;1;Västra Götaland;Göteborg;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Plushögskolan AB - Teknikhögskolan;Privat;5;3;25;125;25;25;25;0;0;75
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningsingenjör bygg och anläggning;Beviljad;MYH 2024/3648;Nej;1;Skåne;Malmö;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB Malmö;Privat;4;3;32;128;32;32;32;0;0;96
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningsingenjör bygg och anläggning;Avslag;MYH 2024/3674;Nej;1;Stockholm;Stockholm;420;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB Stockholm;Privat;5;0;35;175;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningstekniker;Beviljad;MYH 2024/3607;Nej;1;Västernorrland;Kramfors;415;Distans;100;Yrkeshögskoleexamen;5;Nej;Kramfors kommun, Yrkeshögskolan Höga kusten;Kommun;5;3;20;100;20;20;20;0;0;60
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningstekniker;Avslag;MYH 2024/3480;Nej;1;Jönköping;Jönköping;410;Distans;100;Yrkeshögskoleexamen;5;Nej;TUC Sweden AB - Yrkeshögskola;Privat;4;0;25;100;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningstekniker inom Samhällsbyggnad;Avslag;MYH 2024/3221;Ja;5;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet;Privat;4;0;30;120;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningstekniker specialistkompetens geodesi;Beviljad;MYH 2024/2964;Nej;1;Västerbotten;Umeå;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Umeå;Privat;4;3;35;140;35;35;35;0;0;105
Samhällsbyggnad och byggteknik;580xa;Utbildningar till kart- och mättekniker;Mätningstekniker specialistkompetens geodesi;Avslag;MYH 2024/2965;Nej;1;Stockholm;Stockholm;400;Distans;100;Yrkeshögskoleexamen;5;Nej;Hermods AB Stockholm;Privat;4;0;35;140;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xb;Utbildningar till lantmäteritekniker;Lantmäteriingenjör;Avslag;MYH 2024/3908;Nej;1;Stockholm;Stockholm;600;Distans;100;KvalificeradYrkeshögskoleexamen;6;Nej;Nercia Utbildning;Privat;5;0;35;175;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xy;Övriga utbildningar inom samhällsbyggnad och byggnadsteknik;Avancerad GIS-användare;Avslag;MYH 2024/3095;Ja;5;Flera kommuner;Flera kommuner;215;Distans;100;Yrkeshögskoleexamen;5;Nej;Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet;Privat;4;0;20;80;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xy;Övriga utbildningar inom samhällsbyggnad och byggnadsteknik;Digital transformationsledare;Beviljad;MYH 2024/3998;Nej;1;Skåne;Malmö;365;Distans;100;Yrkeshögskoleexamen;5;Nej;John Ericsson Institutet;Privat;3;3;32;96;32;32;32;0;0;96
Samhällsbyggnad och byggteknik;580xy;Övriga utbildningar inom samhällsbyggnad och byggnadsteknik;GeoBIM-Integratör;Avslag;MYH 2024/3310;Nej;1;Uppsala;Uppsala;420;Distans;100;Yrkeshögskoleexamen;5;Nej;Ocellus Information Systems AB;Privat;3;0;35;105;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;580xy;Övriga utbildningar inom samhällsbyggnad och byggnadsteknik;GIS-samordnare;Avslag;MYH 2024/3291;Nej;1;Uppsala;Uppsala;420;Distans;100;Yrkeshögskoleexamen;5;Nej;Ocellus Information Systems AB;Privat;3;0;35;105;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;581xa;Utbildningar till bygglovshandläggare;Bygglovshandläggare;Beviljad;MYH 2024/3612;Ja;4;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;3;3;32;96;32;32;32;0;0;96
Samhällsbyggnad och byggteknik;581xa;Utbildningar till bygglovshandläggare;Bygglovshandläggare;Beviljad;MYH 2024/3616;Ja;2;Flera kommuner;Flera kommuner;400;Distans;100;Yrkeshögskoleexamen;5;Nej;KYH AB;Privat;5;3;32;160;32;32;32;0;0;96
Samhällsbyggnad och byggteknik;581xa;Utbildningar till bygglovshandläggare;Bygglovshandläggare/Byggnadsinspektör;Avslag;MYH 2024/3877;Ja;3;Flera kommuner;Flera kommuner;400;Bunden;100;Yrkeshögskoleexamen;5;Nej;Lidköpings kommun Campus Lidköping;Kommun;3;0;30;90;0;0;0;0;0;0
Samhällsbyggnad och byggteknik;581xa;Utbildningar till bygglovshandläggare;Byggnadsinspektör/tillsynshandläggare PBL;Beviljad;MYH 2024/3752;Ja;2;Flera kommuner;Flera kommuner;410;Distans;100;Yrkeshögskoleexamen;5;Nej;Montico Kompetensutveckling AB;Privat;3;3;25;75;25;25;25;0;0;75
